Topic,Count,Name,Representation,Representative_Docs
188,4,188_high error_aircrew performance_communication variations_crews interpreted,"['high error', 'aircrew performance', 'communication variations', 'crews interpreted', 'communication variations aircrew', 'variations aircrew performance', 'error crews interpreted', 'variations aircrew', 'communication patterns', 'low high error']","['<title>Communication as group process mediator of aircrew performance</title> <excerpt>This study of group process was motivated by a high-fidelity flight simulator project in which aircrew performance was found to be better when the crew had recently flown together. Considering recent operating experience as a group-level input factor, aspects of the communication process between crewmembers (Captain and First Officer), were explored as a possible mediator to performance. Communication patterns were defined by a speech act typology adapted for the flightdeck setting and distinguished crews that had previously flown together (FT) from those that had not flown together (NFT).</excerpt>', '<title>Communication Variations and Aircrew Performance</title> <excerpt>The relationship between communication variations and aircrew performance (high-error vs low-error performances) was investigated by analyzing the coded verbal transcripts derived from the videotape records of 18 two-person air transport crews who participated in a high-fidelity, full-mission flight simulation. The flight scenario was designed to be as realistic as possible but consisted of a task which included abnormal operations and required the coordinated efforts of all crew members. It was found that the best performing crews were characterized by nearly identical patterns of communication, whereas the midrange and poorer performing crews showed a great deal of heterogeneity in their speech patterns.</excerpt>', ""<title>Communication indices of crew coordination</title> <excerpt>The relationship between communication patterns and performance in 10 two-person flightcrews is explored with the aim of identifying speech variations which differentiate low- and high-error full mission simulator flights. Verbal data, transcribed from the videotaped performances, are treated as interactive sequences of speech events in which statements spoken by one crewmember are considered within the context of the other crewmember's prior and subsequent speech. Specific speech patterns characterized each crew, but the overriding findings included: a) marked homogeneity of patterns characterizing low-error crews, interpreted as the adoption of a standard form of communicating, and b) heterogeneity of patterns characterizing high-error crews, interpreted as the relative absence of a conventionalized form.</excerpt>"", '<title>Barriers to Intra-Aircraft Communication and Safety: The Perspective of the Flight Attendants</title> <excerpt>Failures of communication and teamwork between cabin crew and flight deck crew have been implicated in a number of fatal accidents involving commercial aircraft. This study was designed to identify perceived barriers to effective teamwork and communication between pilots and flight attendants in airline operations. The nominal group technique (NGT) was used to gather data from 18 flight attendant focus groups involving 100 flight attendants operating on both narrow-bodied and wide-bodied jet aircraft from a major air carrier.</excerpt>']"
189,4,189_behavioral science_previous history psychology_progress continue exponentially_pace 21st century,"['behavioral science', 'previous history psychology', 'progress continue exponentially', 'pace 21st century', 'prominent neuroscientist', 'past 125 years', 'prominent neuroscientist recently', 'observed learned brain', 'oneself early theorists', 'occurred marginal revolution']","['<title>The psychology of human error</title>', '<title>Human engineering: psychophysiology or engineering?</title>', ""<title>Behavioral science: A progress report</title> <excerpt>A prominent neuroscientist has recently observed that `More may have been learned about the brain and the mind in the 1990s... than during the entire previous history of psychology and neuroscience'. This wonderful progress, which should continue at an exponentially increasing pace as we move into the 21st century, sets the stage for another revolution - in the scientific formulation of intentional behavior.</excerpt>"", '<title>Industry Application of Behavioral Science</title> <excerpt>One of the more significant errors in the history of science occurred during the ""marginal revolution"" in economics near the end of the nineteenth century. Rather than explicitly recognize in basic theory that the happiness we seek to maximize in life originates within oneself, the early theorists formulated their equations as though human satisfaction resided in external things - as in so much utility (economist\'s term for satisfaction) per pound of sugar. Over the past 125 years, economists have developed mainstream mathematical economics on this incorrect basis resulting in the ill-founded neoclassical Equilibrium Theory.</excerpt>']"
190,4,190_employee assistance programs_alcohol use_aircraft bac_aircraft bac greater,"['employee assistance programs', 'alcohol use', 'aircraft bac', 'aircraft bac greater', 'drinking flying', 'person wait drinking', 'pilot drink fly', 'pilot drink', 'pilot attitudes alcohol', 'pilot attitudes']","[""<title>Pilot's attitudes toward alcohol use and flying</title> <excerpt>Questionnaires were sent to a national sample of licensed pilots. Respondents reported their flying experience and their drinking behavior. They also indicated the number of drinks that they believed could be safely consumed 3 hours (h) before flying or driving, and estimated the numbers of hours a person should wait, after drinking, before attempting to fly or drive.</excerpt>"", '<title>Professional Pilots’ Views of Alcohol Use in Aviation and the Effectiveness of Employee-Assistance Programs</title> <excerpt>Pilots holding the Airline Transport Pilot certificate were surveyed about the seriousness of the alcohol problem in various areas of aviation and about the importance of a number of possible reasons why a pilot might drink and fly. They also rated a number of actions in terms of their potential effectiveness for reducing inappropriate alcohol use, and they evaluated a number of characteristics of employee-assistance programs. Respondents judged employee-assistance programs to be the best way to reduce problem drinking.</excerpt>', ""<title>Some considerations for the development of effective countermeasures to aircrew use of alcohol while flying</title> <excerpt>A revision to the Joint Airworthiness Authorities' Operations Regulations now imposes a maximum Blood Alcohol Concentration limit of just 0.02% on U.K. pilots. Using a postal survey, opinions were elicited from 472 private and professional pilots concerning the effectiveness of various countermeasures to reduce the likelihood of drinking and flying.</excerpt>"", '<title>Drinking and flying: A structural model</title> <excerpt>Background: Under a recent revision of the European Joint Aviation Authorities operations regulations it has been prohibited to act as a crew member of an aircraft with a BAC of greater than 0.02%. Methods: This survey of UK Civil Aviation Authority pilots suggests that over 50% of respondents may have flown an aircraft with a BAC of greater than this prescribed amount. Results: Professional pilots were found to be heavier drinkers than private pilots and were also more likely to infringe the 0.02% BAC rule.</excerpt>']"
191,4,191_mood state detection_mental states drivers_emotion transition recognition_multimodal physiological signal,"['mood state detection', 'mental states drivers', 'emotion transition recognition', 'multimodal physiological signal', 'using multimodal physiological', 'negative mood states', 'physiological signal fusion', 'multi biosignal', 'multi biosignal fusion', 'recognition using multimodal']","['<title>Recognition of the fatigue status of pilots using BF–PSO optimized multi-class GP classification with sEMG signals</title> <excerpt>Air crashes caused by human factors pose a problem. Many researchers have focused on aviation human factors and found that pilots’ fatigue status is the key factor. In this study, a hybrid multi-class Gaussian process model is proposed to identify the fatigue status of pilots by analyzing the surface electromyogram signals on the back of their neck and upper arm muscles.</excerpt>', ""<title>Non-Contact Negative Mood State Detection Using Reliability-Focused Multi-Modal Fusion Model</title> <excerpt>Negative mood states include tension, depression, anger, fatigue, and confusion, which represent the weak internal emotions of a human. Negative mood states exert adverse impact on individuals' ability to make rational decisions, which entails the practicable method of negative mood state detection. The most commonly used negative mood state detection methods are based on the psychological scale, which requires additional work and brings inconvenience to the subject in the application scenarios.</excerpt>"", '<title>Emotion Transition Recognition Using Multimodal Physiological Signal Fusion</title> <excerpt>Most existing emotion recognition studies rely on discrete stimulus paradigms under controlled laboratory conditions, failing to capture the inherently dynamic and transitional nature of emotional states encountered in real-world operational environments. To address this gap, we propose a novel approach for emotion transition recognition using multimodal physiological signal fusion. Thirty participants, including 10 licensed pilots and 20 non-pilots controls, were recruited to view 48 video stimuli de-signed to elicit six distinct emotional transitions.</excerpt>', '<title>Dynamic Multi-Biosignal Fusion for Detecting the Mental States of Drivers and Passengers in Vehicles</title> <excerpt>As transportation systems grow in complexity and autonomous vehicle technologies advance, detecting the mental states of drivers and passengers is crucial for enhancing traffic safety and user experience. Recent studies have explored multi-biosignal fusion to monitor these states. Despite these efforts, existing methods fail to reflect the complexity and usefulness of various modalities, and do not consider the informativeness of biosignals based on signal quality or the contribution of each modality as biomarkers.</excerpt>']"
192,4,192_safety operation behaviors_physical mental health_physical health pilots_mental symptoms pilots,"['safety operation behaviors', 'physical mental health', 'physical health pilots', 'mental symptoms pilots', 'safety pilots', 'symptoms pilots', 'psychological physical health', 'health pilots', 'pilots affect working', 'pilots aged']","[""<title>Assessing pilots with 'the wrong stuff': A call for research on emotional health factors in commercial aviators</title> <excerpt>The responsibility that airline pilots have toward the safety of passengers is immense. Airline pilots are likely to be among the most reliable and psychologically problem-free populations. Yet, psychological problems can and do occur among persons who pursue this occupation although the actual extent is unknown.</excerpt>"", '<title>A Contactless App-Based Intervention to Improve Health Behaviors in Airline Pilots: A Randomized Trial</title> <excerpt>Introduction: There is a need for enhanced preventive health care among airline pilots to mitigate the prevalence of cardiometabolic health risk factors. Study design: A randomized, waitlist-controlled trial was utilized to evaluate the effectiveness of a smartphone-based app intervention for improving health behaviors and cardiometabolic health parameters. Setting/participants: A total of 186 airline pilots (aged 43.2±9.1 years; male, 64%) were recruited and participated in the trial during 2022.</excerpt>', '<title>Challenges and support needs in psychological and physical health among pilots: a qualitative study</title> <excerpt>Introduction: Physical and mental health problems among pilots affect their working state and impact flight safety. Although pilots’ physical and mental health problems have become increasingly prominent, their health has not been taken seriously. This study aimed to clarify challenges and support needs related to psychological and physical health among pilots to inform development of a more scientific and comprehensive physical and mental health system for civil aviation pilots.</excerpt>', '<title>Unraveling the complex relationships between mental health and safety operation behaviors among pilots: a network and latent profile analysis</title> <excerpt>As the guardians of aviation safety, pilots’ mental health is critical for ensuring flight safety. However, systematic research on the comorbidities of mental symptoms among pilots remains scarce, and the relationship between these symptoms and safety operation behaviors is unclear. This study aims to deepen our understanding of the interrelations among mental symptoms in pilots and to explore how these symptoms are associated with safety operation behaviors.</excerpt>']"
193,4,193_locus control_control loc_safety locus_safety locus control,"['locus control', 'control loc', 'safety locus', 'safety locus control', 'locus control loc', 'safety operation behavior', 'risk perception flight', 'loc risk perception', 'pilots locus', 'pilots locus control']","['<title>Safety Locus of Control and Accident Involvement Among Army Aviators</title> <excerpt>In this study we assessed the relationship between locus of control (LOC) and accident involvement among U.S. Army aviators. Two scales reflecting internality or externality were created based on a priori assignment of items.</excerpt>', '<title>Assessing Locus of Control in Pilots: Psychometric Evaluation of a Self-Report Measure</title> <excerpt>The present study systematically assessed the factor structure, internal consistency, and construct validity of the Aviation Safety Locus of Control scale (ASLOC) on 476 European pilots (4.6% female). Independent confirmatory factor analyses showed a strong correlation between the latent factors of Internal and External LOC, justifying proceeding with a one-factor solution (assessing internal LOC after reversescoring items). This model achieved adequate fit with excellent internal consistency, after refining with structural equation modeling.</excerpt>', ""<title>Locus of control, self-serving biases, and attitudes towards safety in general aviation pilots</title> <excerpt>Of the three related survey studies that were conducted, two are summarized and one, which characterizes all three, is reported in detail. The studies attempted to determine how aviators compared with the general population on the personality dimension - locus of control (internal vs external) and how this was related to aviators' attenance at FAA Safety Clinics. In addition, aviators were surveyed regarding their attituds towards safety, their flying skill, and the likelihood that they would have an accident during the remainder of their careers.</excerpt>"", ""<title>The effects of risk perception and flight experience on airline pilots' locus of control with regard to safety operation behaviors</title> <excerpt>The primary objective of this paper was to integrate two research traditions, social cognition approach and individual state approach, and to understand the relationships between locus of control (LOC), risk perception, flight time, and safety operation behavior (SOB) among Chinese airline pilots. The study sample consisted of 193 commercial airline pilots from China Southern Airlines Ltd. The results showed that internal locus of control directly affected pilot safety operation behavior.</excerpt>""]"
194,4,194_mental imagery_imagery questionnaire_imagery research_movement imagery,"['mental imagery', 'imagery questionnaire', 'imagery research', 'movement imagery', 'visual imagery', 'imagery vividness', 'differences imagery', 'new zealand psychological', 'objectives purpose study', 'mental imagery known']","['<title>Imagery ability and air traffic personnel</title> <excerpt>The reliability and validity of procedures for selecting air traffic service personnel is a worldwide problem. There are practically no published research papers on standards, instruments, and procedures used to screen applicants for employment or training as air traffic control (ATC) personnel in New Zealand. Psychological factors have always been a primary concern in the recruitment and selection of air traffic controllers but the role of visual imagery within this area has afforded little attention.</excerpt>', '<title>Inter-individual differences and task familiarity in illusion of control</title> <excerpt>Objectives: The purpose of this study was to examine the effect of task content in the illusion of control effect (ie the tendency to overestimate our chances of success beyond the objective probabilities). A secondary exploratory objective was to analyze individual differences in task performance. Methods: A total of 88 participants (36 aerospace engineers and 52 undergraduate psychology students) participated in this experiment performing a standard drug-related contingency judgment task (with a fictitious drug that could be effective for a fictitious disease) and a novel analogue task with aerospace content.</excerpt>', '<title>Individual differences in mental imagery experience: Developmental changes and specialization</title> <excerpt>This research has two purposes: (1) to study developmental changes and differences in visual and movement imagery in male and female children and adults; (2) to investigate whether systematic differences in imagery vividness can be measured in specialist groups. In Study 1, the Vividness of Visual Imagery Questionnaire and the Vividness of Movement Imagery Questionnaire were administered to 547 individuals in age groups from 7–8 to 50 + years of age. Significant increases in imagery vividness were found in females at 8–9 and in males at 10–11 years.</excerpt>', '<title>Mental imagery in air traffic control</title> <excerpt>Mental imagery is known to play a significant role in the skilled performance of complex cognitive tasks, yet is mostly overlooked in the field of air traffic control-a task that is reliant on what controllers term ""the picture."" This article explores 3 strands of imagery research: the similarities between imagery and perception, individual differences in imagery, and skill learning and imagery. The research reported is discussed in terms of fundamental implications for air traffic control, implications for the measurement of imagery, implications for training, and implications for technology design. © 2010 Taylor & Francis Group, LLC..</excerpt>']"
195,4,195_burnout_stress burnout_burnout syndrome_stress burnout syndrome,"['burnout', 'stress burnout', 'burnout syndrome', 'stress burnout syndrome', 'perceived stress burnout', 'job satisfaction burnout', 'burnout safety', 'satisfaction burnout', 'burnout safety behavior', 'satisfaction burnout safety']","['<title>Profiles of Occupational Burnout in the Group of Representatives of High-Risk Professions in Poland</title> <excerpt>(1) Background: Working in a high-risk profession is associated with taking on a large responsibility and risking loss of health or life. These professions include, among others, air traffic controllers, firefighters, and ECDs. People working in these professions are particularly vulnerable to experiencing high levels of stress and developing professional burnout syndrome.</excerpt>', ""<title>Burnout and health status in Italian air traffic controllers</title> <excerpt>This study investigated burnout in air traffic controllers (ATC's). There were 109 Italian ATC's who filled out the Rome Burnout Inventory, a new tool for burnout assessment, during breaks in the working environment. The questionnaire assessed: 1) emotional-mental exhaustion (EME); 2) physical exhaustion (PE); 3) social support by components of the social network; 4) work- and nonwork-related stressors; 5) self-reported psychosomatic and psychiatric disorders.</excerpt>"", '<title>Job satisfaction, burnout, and safety behavior in air traffic controllers: a mediation analysis and decision tree insights</title> <excerpt>Introduction: This study aims to explore the mediating role of burnout in the relationship between job satisfaction and safety behavior among air traffic controllers (ATCs), and to identify the most influential factor affecting ATCs’ safety behavior using a decision tree model. Methods: Data were collected from 357 ATCs using established questionnaires measuring job satisfaction, burnout, and safety behavior. Bootstrap analysis was employed to examine the mediating effect of burnout, and a decision tree model was applied to determine the key factors influencing safety behavior.</excerpt>', '<title>Perceived stress and burnout syndrome: A moderated mediation model of self-efficacy and psychological comfort among polish air traffic controllers</title> <excerpt>How can one protect oneself against stress and burnout syndrome? What is the role of human cognitive processes? This study explores the moderated mediation effects of the trait of self-efficacy in a mode of perceived stress and burnout syndrome in a group of Polish air traffic controllers. The first aim of this study was to develop a better understanding of the construct of perceived stress. We proposed a latent variable, called psychological comfort, to clarify the role of self-efficacy in relation: stress and burnout.</excerpt>']"
196,4,196_centrifuge training_stressors undergoing centrifuge_operations desert shield_undergoing centrifuge training,"['centrifuge training', 'stressors undergoing centrifuge', 'operations desert shield', 'undergoing centrifuge training', 'undergoing centrifuge', 'operations desert', 'military aircrews adapt', 'desert shield desert', 'desert storm', 'shield desert storm']","[""<title>Measuring the ability of military aircrews to adapt to perceived stressors when undergoing centrifuge training.</title> <excerpt>This study assessed the ability of military aircrews to adapt to stressors when undergoing centrifuge training and determined what equipment items caused perceived stress and needed to be upgraded. We used questionnaires and the Rasch model to measure aircrew personnel's ability to adapt to centrifuge training. The measurement items were ranked by 611 military aircrew personnel.</excerpt>"", '<title>Effect of Combat on Aircrew Subjective Readiness During Operations Desert Shield and Desert Storm</title> <excerpt>The Persian Gulf War provided a unique opportunity to collect data for examining aircrew work/rest cycles and operational tasking as they relate to aircrew readiness in a combat environment. For 4 consecutive weeks during Operations Desert Shield and Desert Storm, 18 A-6 (9 pilots, 9 bombardier/navigators) and 18 F-14 (10 pilots, 8 radar intercept officers) aircrew on board the USS America provided detailed daily activity data. Additional operational data and subjective reports of aircrew readiness (the amount of crew rest required before a combat mission could be flown) were obtained following each mission.</excerpt>', '<title>The influence of differential physical conditioning regimens on simulated aerial combat maneuvering tolerance</title> <excerpt>The influence of physical conditioning on tolerance to a centrifugation profile called the Simulated Aerial Combat Maneuvering (SACM) was determined using 24 young men as subjects. These subjects were assigned to groups as controls (no physical training, C), runners (R), and weight trainers (W). They followed a 12-week protocol of specified physical training.</excerpt>', '<title>Effect of different combat jet manoeuvres in the psychophysiological response of professional pilots</title> <excerpt>Extreme limits of the human body could be reached in air combat. We analysed 29 fighter pilots before and after offensive and defensive manoeuvres on heart rate (HR), heart rate variability, leg and hand strength, spirometry, temperature, blood oxygen saturation (BOS), lactate, hydration (USG), cortical activation, memory and psychological variables. The defensive manoeuvre produced a significative decrease in forced vital capacity from spirometry and USG post flight, a moderate effect in the decrease in cognitive anxiety and an increase in leg strength.</excerpt>']"
197,4,197_experienced parachutists_novice experienced parachutists_parachuting_response parachuting,"['experienced parachutists', 'novice experienced parachutists', 'parachuting', 'response parachuting', 'adrenaline noradrenaline', 'noradrenaline', 'novice experienced parachute', 'novice skydivers', 'noradrenaline concentrations measured', 'noradrenaline hr']","['<title>The psycho-physiological response to parachuting among novice and experienced parachutists</title> <excerpt>Elevated heart rate and increased anxiety are two indicators of stress. This study investigated the heart rate and anxiety response to parachuting among seven novice and six experienced parachutists. Heart rate was measured from the moment of boarding the aircraft until landing.</excerpt>', '<title>Telemetric control of heart adaptation during automatic and free fall parachute jumps</title> <excerpt>Telemetered heart rate recordings were obtained from 17 parachutists (6 during automatic jumps, 11 during free fall jumps). Catecholamine (adrenaline and noradrenaline) concentrations were measured in urine and plasma of 6 of these subjects. No difference appears between heart rates recorded in the 2 types of jumps at egress and at parachute deployment.</excerpt>', ""<title>How time flies: A study of novice skydivers</title> <excerpt>Although time distortion is commonly reported during a traumatic experience, there is little research addressing the phenomenon. This study investigated the role of affect in time perception in a very stressful experience by indexing novice tandem skydivers' (N = 76) levels of fear and excitement before the skydive and soon after landing. Estimations of how long skydivers thought their experience lasted were obtained after landing.</excerpt>"", '<title>Heart rate variability and stress hormones in novice and experienced parachutists anticipating a jump</title> <excerpt>Introduction: Chronic work stress and overtraining are known to influence heart rate (HR) and heart rate variability (HRV) at rest and decreased nocturnal HRV is associated with cardiovascular health and disease. The purpose of this study was to examine whether anticipation of an acute highly stressful event influences HR and HRV during the night and morning. Methods: Nocturnal HR and HRV and urinary stress hormones (cortisol, adrenaline, noradrenaline) as well as HR and HRV responses to an orthostatic test on the morning of a parachute jump day or control day were analyzed from 14 novice and 7 experienced parachute jumpers.</excerpt>']"
198,4,198_cabin crew fatigue_cabin crew predominantly_flight crew data_associated cabin crew,"['cabin crew fatigue', 'cabin crew predominantly', 'flight crew data', 'associated cabin crew', 'ulr flights', 'ulr scheduling', 'based flight crew', 'current ulr scheduling', 'ulr scheduling cabin', 'scheduling cabin crew']","['<title>Ait travel fatigue</title> <excerpt>Travel fatigue is a condition both acute and chronic, which occurs in the travelling public and also affects pilots and cabin crew. Much can be done to alleviate this condition, by modification of flight schedules and conditions during flight. More can be done by promoting a better understanding between management, operations staff and aviation medical personnel familiar with airline operations..</excerpt>', '<title>Perceived Workload Is Associated with Cabin Crew Fatigue on Ultra-Long Range Flights</title> <excerpt>Objective: This study aimed to determine whether on ultra-long range (ULR) flights, perceived workload is an independent predictor of cabin crew fatigue at top-of-descent (TOD) and if so, to what degree it is associated with cabin crew fatigue relative to sleep-related factors. Background: Current ULR scheduling for cabin crew is predominantly based on flight crew data. However, cabin crew workload is very different in nature to that of flight crew.</excerpt>', '<title>Fatigue risk management for cabin crew: The importance of company support and sufficien rest for work-life balance—a qualitative study</title> <excerpt>Knowledge about cabin crew fatigue associated with ultra-long range (ULR) flights is still limited. Current ULR scheduling for cabin crew is therefore predominantly based on flight crew data. Cabin crews’ views on fatigue, and their strategies for mitigating it, have seldom been sought.</excerpt>', ""<title>Physical energy expenditure in long haul cabin crew</title> <excerpt>A study of the physical energy expenditure of BOAC's cabin crew was carried out as part of a workload survey. It was not considered possible to place a respirometer on a crew member during a normal commercial flight on aesthetic grounds and an indirect method of measurement was, therefore, devised. Due to the variety of duties that cabin staff carry out it was necessary to analyse their working day and break it down into a number of defined tasks.</excerpt>""]"
199,4,199_aerobiology_medical assistance travellers_travellers new_travel related diseases,"['aerobiology', 'medical assistance travellers', 'travellers new', 'travel related diseases', 'travellers new concept', 'new concept insurance', 'assistance travellers', 'assistance travellers new', 'travel medicine', 'travel health']","['<title>Aerobiology: Its international and interdisciplinary significance</title> <excerpt>Aerobiology is an interdisciplinary subject, with many different aspects, applications and potentials. The dispersal of pathogenic aerospora over short or long distances, their deposit and impact on plants, animal and man, may cause serious diseases and considerable economic loss. Under the title of aerobiology, we are engaged in bringing together the variety of specialists needed for the solution of biological problems involving atmospheric transport..</excerpt>', '<title>Medical assistance to travellers: a new concept in insurance-cooperation with an airline</title> <excerpt>Medical assistance to travellers is a new concept in insurance. Payment of a premium makes it possible in an emergency for a traveller, by means of a phone call, to obtain free medical support, ie, on-the-spot treatment, repatriation, hospitalization, etc. This kind of service necessarily involves a 24-h telephone system; a network of national and international correspondents, physicians and nurses trained in resuscitation; and sophisticated medical equipment, aircraft, etc.</excerpt>', ""<title>Professional aircrews' attitudes toward infectious diseases and aviation medical issues</title> <excerpt>Introduction: Air carrier and professional corporate aircrews provide a unique and highly distinct population in which to examine potential transport and transmission of infectious diseases (ID). This study sought to assess frequency of fl ying while acutely ill, identify clinical triggers in self-grounding, determine employer support for self-grounding, examine rates of infl uenza vaccination, and identify unmet needs for current information on ID issues related to extensive travel required of professional aircrews. Methods: Anonymous questionnaires were completed by select European mainline, U.S.</excerpt>"", ""<title>Travel medicine: An Australian perspective</title> <excerpt>Travel medicine is emerging as a new multidisciplinary specialty area catering for an increasing number of travellers worldwide. Travel health advisers are engaged in the provision of pre-travel health advice, chemoprophylaxis against travel-related diseases, traveller's medical kits, and post-travel assessments and eradication treatment for various travel-related diseases. They are also in a key position to liaise with public health authorities on possible imported disease risks.</excerpt>""]"
200,4,200_pilot error accidents_pilot error accident_involvement pilot error_personality aspects involvement,"['pilot error accidents', 'pilot error accident', 'involvement pilot error', 'personality aspects involvement', 'aspects involvement pilot', 'cattell sixteen personality', 'factor questionnaire 16', 'error accident involvement', 'sixteen personality factor', 'personality factor questionnaire']","[""<title>Personal characteristics related to accident histories of Canadian pilots</title> <excerpt>Over 8,800 returns of a questionnaire, distributed to Canadian pilots, were analyzed. Items were chiefly about life events, hobbies, humour, and characteristics which might bear on susceptibility to 'pilot error' accidents. Sets of items were compiled which discriminated whether or nor respondents had had an aircraft accident in the past 10 years.</excerpt>"", '<title>A new approach for prioritising personality traits causing pilot error</title> <excerpt>Pilot personality traits are among the most critical risk factors contributing to human error in aviation. This study proposes an integrated approach that combines a risk assessment matrix and the analytic hierarchy process (AHP) to prioritise personality traits leading to pilot errors. The proposed framework first identifies unacceptable traits among commercial airline and military pilots and then uses AHP to calculate their relative importance.</excerpt>', ""<title>Cross validation study of the personality aspects of involvement in pilot error accidents</title> <excerpt>Pilot error accidents have dominated accident statistics consistently from the 1940s to the present. In an earlier study the authors found that three factors from Cattell's Sixteen Personality Factor Questionnaire (16 PF) exhibited significant differences (p<0.05) between pilot error accident groups; these were used to correctly classify 86% of the aviators tested as to their previous pilot error accident involvement. There were 66 aviators given the 16 PF in the present study in an attempt to cross validate the findings reported in the original study.</excerpt>"", ""<title>Personality aspects of involvement in pilot error accidents</title> <excerpt>The consistently high frequency of pilot error accidents in both military and civilian aviation programs does much to support exploratory research which might help alleviate the problem. Cattell's Sixteen Personality Factor Questionnaire (16 PF), Mehrabian Achievement Scale, and a dynamic decision making task (under risk) were given to 51 Army aviators. Accident files were then examined in order to classify the aviators as to their prior pilot error accident involvement.</excerpt>""]"
201,4,201_safety culture_pilots managers_just culture_risk accidents vital,"['safety culture', 'pilots managers', 'just culture', 'risk accidents vital', 'safety culture article', 'safety culture assessment', 'incidents aircrew openly', 'safety culture ground', 'safety culture commercial', 'safety culture global']","['<title>Aviation on the ground: Safety culture in a ground handling company</title> <excerpt>Ground handling work performance is an important part of the civil aviation flight cycle. Well-functioning safety management for minimizing the risk for accidents is vital and dependent on the safety culture. This article reports on a safety culture assessment of a ground handling company using a multiplex approach method.</excerpt>', '<title>Safety sans frontières: An international safety culture model</title> <excerpt>The management of safety culture in international and culturally diverse organizations is a concern for many high-risk industries. Yet, research has primarily developed models of safety culture within Western countries, and there is a need to extend investigations of safety culture to global environments. We examined (i) whether safety culture can be reliably measured within a single industry operating across different cultural environments, and (ii) if there is an association between safety culture and national culture.</excerpt>', '<title>Perceptions of Just Culture between Pilots and Managers: Evaluation of Airlines in the EU, Middle East, and Asia/Pacific Regions</title> <excerpt>Airline safety can be improved when errors and incidents by aircrew are openly reported and justly investigated. Trust and functioning of the reporting system are critical for the success of a just safety culture. In this study, interviews and surveys were used to investigate the similarities and/or differences in perceptions of pilots and managers within several airlines about perceived just culture.</excerpt>', '<title>Development and initial validation of a survey for assessing safety culture within commercial flight operations</title> <excerpt>This article describes efforts to validate a safety culture survey for aviation operations based on the 5-factor model suggested by Wiegmann, Zhang, von Thaden, Gibbons, and Sharma (2004). The 5-factor model includes organizational commitment, management involvement, pilot empowerment, reporting systems, and accountability systems as they pertain to safety within an airline. The Commercial Aviation Safety Survey, designed around these 5 factors, was distributed to pilots and managers of a large U.S.</excerpt>']"
202,3,202_information distribution_complementary information_complementary information distribution_distribution improve,"['information distribution', 'complementary information', 'complementary information distribution', 'distribution improve', 'distributed mission operations', 'information distribution improve', 'measures included performance', 'improve performance team', 'information according', 'individual crewmembers information']","['<title>Can PC-based systems enhance teamwork in the cockpit?</title> <excerpt>We used a personal computer (PC)-based flight simulator to develop a crew resource management (CRM) training module. Two-person teams practiced with the simulator and also received feedback from an instructor about their performance. We evaluated training effectiveness by comparing trained teams (N= 24) to control teams (N= 24) in a high-fidelity simulator.</excerpt>', '<title>Distributed mission operations within-simulator training effectiveness</title> <excerpt>This study examined the effectiveness of distributed mission operations (DMO) training using objective and subjective measures. DMO consists of multiplayer networked environments that facilitate the training of higher order individual and team-oriented combat skills. Objective measures included performance assessments, and subjective measures included performance ratings by subject matter experts and pilot perceptions of DMO utility.</excerpt>', ""<title>Complementary information distribution to improve team performance in military helicopter operations: An experimental study</title> <excerpt>This study compared a complementary information distribution, that is, purposeful distribution to individual crewmembers of the information needed for their individual tasks, to the current distribution where all crewmembers can access all information in the flight deck. The complementary information distribution is intended to foster a complementary mental model that promotes each team member's access to information according to his or her immediate tasks. The hypothesis-that the complementary information distribution would improve performance and team interaction-was tested in a high-fidelity military helicopter flight simulator with 20 Army aviators.</excerpt>""]"
203,3,203_crisis management_emergency situations_critical incident stress_critical incident,"['crisis management', 'emergency situations', 'critical incident stress', 'critical incident', 'medizinisches handeln', 'leadership medizinisches', 'management cism complex', 'medical emergency situations', 'life threatening crises', 'notfallsituationen']","['<title>Critical Incident Stress Management (CISM) in complex systems: Cultural adaptation and safety impacts in healthcare</title> <excerpt>In complex systems, such as hospitals or air traffic control operations, critical incidents (CIs) are unavoidable. These incidents can not only become critical for victims but also for professionals working at the ""sharp end"" who may have to deal with critical incident stress (CIS) reactions that may be severe and impede emotional, physical, cognitive and social functioning. These CIS reactions may occur not only under exceptional conditions but also during every-day work and become an important safety issue.</excerpt>', '<title>Coping with complex medical emergency situations: Competent and successful decision-making, communication and leadership; Medizinisches Handeln in komplexen Notfallsituationen: Kompetent und erfolgreich entscheiden, kommunizieren und führen</title> <excerpt>Background: Stress is an integral part of the daily routine among healthcare workers in anesthesiology and emergency medicine. Objectives: This article describes negative stress effects in complex emergency situations and presents helpful tools for coping with them. Material and methods: Evaluation and discussion of selected medical and psychological publications and the inclusion of expert opinions are presented.</excerpt>', ""<title>Crisis management - Validation of an algorithm by analysis of 2000 incident reports</title> <excerpt>Anaesthetists are called upon to manage complex life-threatening crises at a moment's notice. As there is evidence that this may require cognitive tasking beyond the information-processing capacity of the human brain, it was decided to try and develop a generic crisis management algorithm analogous to the 'Phase I' immediate response routine used by airline pilots. Such an algorithm, based on the mnemonic 'COVER ABCD, A SWIFT CHECK', was developed and refined over 3 meetings, each attended by 60-100 anaesthetists and aviation psychologists.</excerpt>""]"
