Topic,Count,Name,Representation,Representative_Docs
106,6,106_baker_error encouragement training_shaping factors_accident incident,"['baker', 'error encouragement training', 'shaping factors', 'accident incident', 'likely flying', 'loss effectiveness low', 'li baker 1999', 'learning transfer predicting', 'luck significant', 'landing decision making']","['<title>Predictors of threat and error management: Identification of core nontechnical skills and implications for training systems design</title> <excerpt>In normal flight operations, crews are faced with a variety of external threats and commit a range of errors that have the potential to impact negatively on the safety of airline operations. The effective management of these threats and errors therefore forms an essential element of enhancing performance and minimizing risk.</excerpt>', '<title>The moderating effect of individual differences in error-management training: Who learns from mistakes?</title> <excerpt>Objective: We investigated the effectiveness of error-encouragement training and the influence of ability and personality attribute-treatment interactions using a dynamic decision-making task. Background: Error-encouragement training is said to be more effective than error-avoidance training because active exploration and error encouragement promote better learning and transfer.</excerpt>', '<title>Cognitive functions and performance shaping factors in aviation accidents and incidents</title> <excerpt>Is the difference between an accident and an incident merely a matter of luck, or are there significant differences in terms of flight crew performance and associated performance shaping factors (PSFs)? This study obtained self-report data from a sample of 1,144 New Zealand pilots. There were differences between accident- and incident-involved pilots in terms of age, flight experience, and involvement in hazardous events.</excerpt>', ""<title>Executive functions and pilot characteristics predict flight simulator performance in general aviation pilots</title> <excerpt>In general aviation, 85% of the crashes seem to be caused by pilots' errors (Li, Baker, Grabowski, & Rebok, 2001) and 46% of the crashes occur at airports (Li & Baker, 1999). It is important to determine if the same factors influence the flying performance and the landing decision making and to uncover which factors, among the pilot's cognitive status, personality traits, and experience, are the most predictive.</excerpt>"", '<title>Selection and training of aircraft pilots</title> <excerpt>The airplane used in modern war has reached, or will soon reach, a performance ""beyond the capacity of the human being who must fly it."" Climbing, crusing, and diving speeds bring problems of aero-embolism (bends), anoxia, ""blackout,"" loss of effectiveness through low temperatures, etc. The necessity arises for choosing only those candidates for training who show marked aptitude for flying.</excerpt>']"
107,6,107_psychophysiological reactions_differences psychophysiological reactions_real simulated flights_stressors undergoing centrifuge,"['psychophysiological reactions', 'differences psychophysiological reactions', 'real simulated flights', 'stressors undergoing centrifuge', 'stressor flight simulator', 'similarities differences psychophysiological', 'differences psychophysiological', 'undergoing centrifuge training', 'psychophysiological reactions simulated', 'reactions simulated real']","['<title>Similarities and Differences in Psychophysiological Reactions Between Simulated and Real Air-to-Ground Missions</title> <excerpt>This study examines the similarities and differences in psychophysiological reactions in simulated and real flight. Five fighter pilots from the Swedish Air Force participated in the study, flying the same type of mission in a simulator and in real flight.</excerpt>', ""<title>Measuring the ability of military aircrews to adapt to perceived stressors when undergoing centrifuge training.</title> <excerpt>This study assessed the ability of military aircrews to adapt to stressors when undergoing centrifuge training and determined what equipment items caused perceived stress and needed to be upgraded. We used questionnaires and the Rasch model to measure aircrew personnel's ability to adapt to centrifuge training.</excerpt>"", '<title>The measurement of psychophysiological reactions of pilots to a stressor in a flight simulator</title> <excerpt>Seventeen Boeing 737 pilots were exposed to an acute stressor in a flight simulator: a birdstrike between V<inf>1</inf> (velocity of aircraft on take-off run at which crew is committed to take-off regardless of any incidents occurring) and V(R) (velocity of aircraft at take-off). Certain physiological variables together with state anxiety scores were measured at different stages of the simulated flight.</excerpt>', '<title>Impact of real and simulated flights on psychophysiological response of military pilots</title> <excerpt>Objective: The present research aimed to analyse the autonomic, anxiety, perceived exertion, and self-confidence response during real and simulated flights. Methods: This cross-sectional study participated 12 experienced male pilots (age = 33.08 (5.21)) from the Spanish Air Force.</excerpt>', '<title>A Comparative Study of Psychophysiological Reactions During Simulator and Real Flight</title> <excerpt>During selection tests in a flight simulator and a real aircraft, physiological workload measures were evaluated. The selection context guaranteed high motivation in the participant to exert additional effort during difficult flight tasks.</excerpt>']"
108,6,108_shield desert storm_operations desert shield_operations desert_military readiness,"['shield desert storm', 'operations desert shield', 'operations desert', 'military readiness', 'performance soldiers sustained', 'military operations require', 'operations require personnel', 'operations forces background', 'operations forces', 'operations effect combat']","['<title>A 20-year reflection: preparedness for Desert Shield/Desert Storm.</title>', '<title>Psychophysiological intervention to improve preparedness in military special operations forces</title> <excerpt>BACKGROUND: Actual studies in military training support the use of new methodological approaches such as high intensity interval training and inverse periodization training rather than conventional approaches. However, the application and analysis of success of these new methodologies are as yet unknown.</excerpt>', '<title>Ready or not: Enhancing operational effectiveness through use of readiness measures</title> <excerpt>Current and future military operations require personnel to perform a multitude of mission tasks. Military personnel are required to execute these tasks, and to perform to high levels of expectation.</excerpt>', '<title>Effect of Combat on Aircrew Subjective Readiness During Operations Desert Shield and Desert Storm</title> <excerpt>The Persian Gulf War provided a unique opportunity to collect data for examining aircrew work/rest cycles and operational tasking as they relate to aircrew readiness in a combat environment. For 4 consecutive weeks during Operations Desert Shield and Desert Storm, 18 A-6 (9 pilots, 9 bombardier/navigators) and 18 F-14 (10 pilots, 8 radar intercept officers) aircrew on board the USS America provided detailed daily activity data.</excerpt>', '<title>Development and Validation of the Military Readiness Scale in U.S. Naval Aircrew</title> <excerpt>Introduction Readiness is a ubiquitous term in DoD doctrine and has been broadly defined as the ability of military forces to meet the demands of assigned missions. There is currently no criterion standard of military readiness and there is also a lack of published readiness measures for the individual military service member, the fundamental building block of force readiness.</excerpt>']"
109,6,109_hypercoagulable state_aerobatic flight_hpa axis_iraq reconstruction,"['hypercoagulable state', 'aerobatic flight', 'hpa axis', 'iraq reconstruction', 'air self defense', 'japan air self', 'brazilian air', 'brazilian air force', 'fighter pilots', 'stressor']","['<title>Is there a hypercoagulable state in military fighter pilots?</title> <excerpt>Background: A hypercoagulable state is associated with an increased incidence of cardiovascular disease, the most important cause of permanent grounding of flying personnel. Hypothesis: The aim of our study was to investigate whether a hypercoagulable state is present in jet pilots, and whether it can be due to flight activity.</excerpt>', '<title>Metabolic flexibility associated with flight time among combat pilots of the Brazilian air force</title> <excerpt>Introduction: Fighter pilots must support the effects of many stressors, including physical and psychological exertion, circadian disturbance, jet lag, and environmental stress. Despite the rigorous selection of military pilots, those factors predispose to failures in physiological compensatory mechanisms and metabolic flexibility.</excerpt>', '<title>Flight-associated cortisol dynamics and subjective assessments of pain and stress in fighter pilots: an exploratory study</title> <excerpt>Purpose: Operating a high-performance fifth-generation fighter jet is a potential stressor in which hypothalamic–pituitary–adrenal (HPA) axis dynamics may reflect the intensity of and adaptation to the stressor. The purpose of this study was to evaluate HPA axis activity in fighter pilots and explore whether indices of activity correlated with subjective indices of stress.</excerpt>', '<title>Variations in mood states among Brazilian air force pilots: a crossover analysis between operational and aerobatic flight missions</title> <excerpt>Background: Aerobatic flight maneuvers expose military pilots to a confluence of physiological and psychological stressors—including sustained G-forces, vestibular disorientation, and neuromuscular fatigue—that may acutely modulate emotional states and compromise cognitive performance. However, the differential psychometric impact of routine operational flights versus high-intensity air demonstrations remains poorly characterized.</excerpt>', '<title>Salivary alpha-amylase activity and stress in Japan air self-defense force cargo pilots involved in Iraq reconstruction</title> <excerpt>Objectives: This study aimed to verify whether salivary α-amylase enzyme activity (Amy) is useful as a biomarker of stress in pilots working in a stressful environment. Methods: The subjects in this study were nine Japan air self-defense force pilots who participated in Iraq reconstruction support activity in Kuwait.</excerpt>']"
110,6,110_post covid_post covid 19_aviation security_hiv encephalopathy,"['post covid', 'post covid 19', 'aviation security', 'hiv encephalopathy', 'screening tests', 'covid 19 neurocognitive', '19 neurocognitive', 'neurocognitive impairments', 'needle haystack psychologically', 'neurocognitive impairments unreported']","['<title>Finding a needle in a haystack: Toward a psychologically informed method for aviation security screening</title> <excerpt>Current aviation security systems identify behavioral indicators of deception to assess risks to flights, but they lack a strong psychological basis or empirical validation. We present a new method that tests the veracity of passenger accounts.</excerpt>', '<title>Appropriate Screening Tests to Assess Post-COVID-19 Cognitive Dysfunction in Aeromedical Settings</title> <excerpt>INTRODUCTION: Post-COVID-19, 10–20% of individuals may experience long-term symptoms (some having cognitive deficits), even after mild or nonsymptomatic infection. A sufficiently sensitive screening test of cognitive function, based on the typical cognitive effects of COVID-19 and skills considered most relevant to pilot performance, would be highly beneficial to be used alongside other performance checks.</excerpt>', '<title>Airport Security Screener Competency: A Cross-Sectional and Longitudinal Analysis</title> <excerpt>The performance of 5,717 aviation security screeners in detecting prohibited items in x-ray images of passenger bags was analyzed over a period of 4 years. The measure used in this study was detection performance on the X-Ray Competency Assessment Test (X-Ray CAT) and performance on this measure was obtained on an annual basis.</excerpt>', ""<title>Testing the tests - An empirical evaluation of screening tests for the detection of cognitive impairment in aviators</title> <excerpt>The FAA has expressed concern that flight safety could be compromised by undetected cognitive impairment in pilots due to conditions such as substance abuse, mental illness, and neuropsychological problems. Interest has been shown in the possibility of adding a brief ''mini-mental exam,'' or a simple automated test-battery to the standard flight medical to screen for such conditions.</excerpt>"", '<title>HIV-encephalopathy: should we await a catastrophe before screening?</title> <excerpt>Human Immunodeficiency Virus (HIV)-encephalopathy (formerly AIDS Dementia Complex, or ADC) is characterized by global impairment of intellectual and cognitive functions, personality and behavioral disturbances, decreased memory, inability to concentrate, and apathy. Its motor dysfunction is manifested by impaired speech, gait, and coordination, and by psychomotor retardation.</excerpt>']"
111,6,111_emotions_emotion work_emotion regulation_emotion regulation coworkers,"['emotions', 'emotion work', 'emotion regulation', 'emotion regulation coworkers', 'flight safety attitudes', 'imagery brand perception', 'behavioral activation systems', 'regulation coworkers', 'brand imagery brand', 'imagery brand']","['<title>Informational need of emotional stress</title> <excerpt>According to the informational theory of emotions[1], emotions in humans depend on the power of some need (motivation) and the estimation by the subject of the probability (possibility) of the need staisfaction (the goal achievement). Low probability of need satisfaction leads to negative emotions, actively minimized by the subject.</excerpt>', '<title>The effect of the uniforms and attitudes of the flight attendants on passenger repurchase intention, and the mediating role of brand imagery and brand perception</title> <excerpt>In a competitive airline industry, even small details, like the cabin crew’s uniforms and demeanor, can significantly influence passenger loyalty, and hence, this study aims to reveal how the cabin crews’ attitudes, behaviors, and uniforms shape passengers’ loyalty through brand imagery and brand perception. The data was collected from airline passengers by utilizing the convenient sampling method.</excerpt>', '<title>Emotion work in the Arab context: Its relationship to job satisfaction and the moderating role of trust to the employer</title> <excerpt>The research investigated the relationship of emotion work directed towards customers and towards coworkers with job satisfaction in Saudi Arabia. Emotion work means the requirement to display particular emotions as part of the job and includes surface acting where actual emotions differ from displayed emotions and deep acting where displayed and felt emotions are congruent.</excerpt>', ""<title>How to create genuine happiness for flight attendants: Effects of internal marketing and work-family interface</title> <excerpt>Drawing on the combination of affective event theory and the job demands–resources model, this paper advances research on the link between organization-related predictors and individual-related outcomes through a psychological mechanism in the aviation industry. Specifically, this study makes a novel contribution as the first to quantitatively explore how internal marketing helps build happiness by changing flight attendants' work-family interface.</excerpt>"", ""<title>Effects of Flight Attendants' Mental Health Resulting From Emotion Regulation Among Coworkers on Flight Safety Attitudes: Moderating Effects of Behavioral Activation Systems</title> <excerpt>We developed a causal conceptual framework from a social-psychological perspective to investigate whether cabin crews' mental health affects flight safety attitudes via emotion regulation toward coworkers. In addition, the moderating effect of behavioral activation systems (BAS) in linking emotion regulation to mental health is examined.</excerpt>""]"
112,6,112_tunnel sky display_tunnel sky_traffic flow_curves,"['tunnel sky display', 'tunnel sky', 'traffic flow', 'curves', 'bifurcation analysis', 'traffic flow model', 'analysis tunnel', 'analysis tunnel sky', 'behavior horizontal curves', 'surface trajectory']","['<title>An information-centered analysis of the tunnel-in-the-sky display, Part one: Straight tunnel trajectories</title> <excerpt>The tunnel-in-the-sky display has the potential to become the primary flight display of future aircraft. To understand pilot interaction with a perspective tunnel display and to benefit from this understanding in display design, it is essential to investigate the manner in which pilots use the presented information.</excerpt>', '<title>Bifurcation Analysis of Improved Traffic Flow Model on Curved Road</title> <excerpt>Nonlinear analysis of complex traffic flow systems can provide a deep understanding of the causes of various traffic phenomena and reduce traffic congestion, and bifurcation analysis is a powerful method for it. In this paper, based on the improved Aw–Rascle model, a new macroscopic traffic flow model is proposed, which takes into account the road factors and driver psychological factor in the curve environment which can effectively simulate many realistic traffic phenomena on curves.</excerpt>', '<title>Perception and performance: Evaluating driver behavior on horizontal curves at day and night based on optical flow model analysis</title> <excerpt>Objective: This study investigates the interaction between human perception and driver behavior on horizontal curves, focusing on how road geometry and visibility affect driving performance. Methods: A driving simulator replicated 3 curve types by radius—200 m (sharp), 400 m (moderate), and 600 m (loose)—under day and night conditions.</excerpt>', '<title>An information-centered analysis of the tunnel-in-the-sky display, part two: Curved tunnel trajectories</title> <excerpt>A theoretical information-centered analysis that studies the effectiveness of the information presented by a tunnel-in-the-sky display in the aircraft guidance task of following curved trajectories is described. The analysis reveals important differences in the information as compared to the task of tracking straight trajectories investigated in a companion paper (Mulder, 2003).</excerpt>', '<title>Clothoid-augmented trajectories for perspective flight-path displays</title> <excerpt>Perspective flight-path displays allow pilots to accurately follow complex curved approach trajectories. The current practice to define the tunnel reference trajectory as a concatenation of straight and circular segments, however, leads to difficult transition maneuvers between these segments, strongly contributing to pilot workload.</excerpt>']"
113,6,113_peer support_peer support programs_pilot peer support_pilot peer,"['peer support', 'peer support programs', 'pilot peer support', 'pilot peer', 'addressing emotional pilots', 'peer support program', 'union aviation safety', 'support program aviation', 'emotional pilots', 'response addressing emotional']","['<title>[11] PEER PILOT VOLUNTEER TRAINING</title> <excerpt>BACKGROUND: Current mandates and recommendations have been issued by governing states around the world for peer programs to be implemented in aviation to support flight crew members. Developing a training protocol that will be most effective for the crew members that are utilizing the services are key in making a successful peer program to be used by crew members.</excerpt>', '<title>Competency-Based Peer Support in Aviation: A Framework for Training Peers Within Peer Support Programs</title> <excerpt>In July 2018, the European Union Aviation Safety Agency (2018) issued Regulation (EU) 2018/1042, now (EU) 2020/745, which required all commercial air transport operators to implement a support program by February 14, 2021. This was initially aimed at pilots and formed part of the recommendations made after the pilot murder-suicide crash of Germanwings flight 9525 in March 2015.</excerpt>', '<title>Factors associated with approaching Pilot Peer Support: a cross-sectional study</title> <excerpt>Background: Pilot Peer Support Programs (PPSP) have been introduced in Europe as a measure to facilitate commercial pilots’ mental health help-seeking in a confidential and non-punitive manner. However, research is scarce regarding what promotes and prevents pilots from approaching PPSP.</excerpt>', '<title>The Role of Peer Support and Its Contribution as an Effective Response to Addressing the Emotional Well-Being of Pilots: A Qualitative Study of South African Stakeholders</title> <excerpt>The provision of pilot peer support in commercial aviation is a recent recommendation following the Germanwings pilot suicide?murder crash in 2015. Conducted in a South African aviation context, this study explored the phenomenon of peer support and its role and contribution as an effective response to addressing the emotional well-being of pilots.</excerpt>', '<title>Recommended Practices Related to Data Collection in Aviation Peer Support Programs</title> <excerpt>INTRODUCTION: A viation peer support programs (PSPs)—comprised of trained volunteers of the same professional background who offer confidential, nonjudgmental support to fellow aviation personnel dealing with stress from any source—have been forwarded as a solution to address mental healthcare avoidance based on expert opinion that PSPs are of sufficient safety and effectiveness. There is a growing interest in data collection in PSPs for a range of reasons as driven by European Union Aviation Safety Agency regulation requirements and an international interest in incorporating mental health functions into an aviation safety management system as outlined in the Federal Aviation Administration Aviation Rulemaking Committee on Mental Health.</excerpt>']"
114,6,114_spatial orientation_geographic disorientation_landing wrong_influence representational gravity,"['spatial orientation', 'geographic disorientation', 'landing wrong', 'influence representational gravity', 'spatial', 'interactions labyrinthine visual', 'spatial orientation eye', 'labyrinthine visual', 'knowledge spatial orientation', 'spatial orientation fundamental']","['<title>Spatial orientation in aviation: Visual contributions</title> <excerpt>Misjudgement of spatial orientation is reported to be an important factor in a substantial proportion of aviation accidents. The likelihood of such misjudgement is particularly high when there are conflicting interactions between labyrinthine and visual signals.</excerpt>', '<title>Determinants of orientation in microgravity</title> <excerpt>During two parabolic flight campaigns, one with the NASA-KC-135, the second with the ESA-Caravelle, human spatial orientation in an altered gravitational environment was studied by measuring the subjective visual vertical (SVV) by means of a luminous line, and by asking the subjects to give a report, with eyes closed, about their orientation to apparent vertical. The inflight data are compared with baseline data measurements of the subjective horizontal body position (SHP) at normogravity (1g) and at 2g.</excerpt>', '<title>Gemelli’s legacy in the knowledge of spatial orientation in flight</title> <excerpt>Agostino Gemelli, an Italian Franciscan physician and psychologist, was a pioneer in aviation psychology and spatial orientation research in the early twentieth century. This historical article explores Gemelli’s groundbreaking contributions to understanding spatial cognition, particularly in aviation contexts, decades before contemporary scientific findings.</excerpt>', '<title>Biological and cognitive determination of the gravitational reference frame</title> <excerpt>It is argued that space sickness is not so much a physiological problem, but a psychological one, having its roots in the perception of the environment, and its associated cognitive processing. This cognitive processing is argued to be that of field dependence and field independence, for which exist psychobiological and cognitive assessment tests.</excerpt>', '<title>Geographic disorientation: Approaching and landing at the wrong airport</title> <excerpt>Geographic disorientation in aviation operations results from the failure of an aircrew to recognize and/or maintain the desired position relative to the external ground and airspace environment. Becoming lost during flight, intruding inadvertently into unauthorized airspace, selecting a wrong airway, landing on the wrong runway, and approaching the wrong airport - with or without actual landing - are some examples of inflight geographic disorientation.</excerpt>']"
115,6,115_emotional labour_psychological profiles_service employees_labour,"['emotional labour', 'psychological profiles', 'service employees', 'labour', 'technologists', 'different occupations', 'psychosocial job', 'job strain', 'emotional labor', 'job']","['<title>The stress of work: An overview</title> <excerpt>This paper looks at a number of potential occupational stressors found to predict job dissatisfaction and ill health (both mental and physical) in a variety of different occupational settings. Factors intrinsic to the nature of the job, role ambiguity and conflict, poor relationships at work, lack of career development, inadequate organisation structure/climate, and problems associated with the interface between work and homelife are the focal points of attention.</excerpt>', '<title>Changes in job strain in relation to changes in physiological state: A longitudinal study</title> <excerpt>A sample of 73 men and women aged 22-63 years and working in six different occupations (air traffic controllers, waiters, physicians, symphony orchestra musicians, baggage handlers, and airplane mechanics) participated in a longitudinal study four times during a year. The spontaneous variations in job strain (determined as the self-reported ratio between psychological demands and decision latitude) were substantial.</excerpt>', '<title>Emotional labour and strain in ""front-line"" service employees: Does mode of delivery matter?</title> <excerpt>Purpose - Research suggests that ""front-line"" service jobs typically require emotional labour owing to the high levels of interpersonal interaction inherent in such work. Although emotional labour can be performed face-to-face (in person) or voice-to-voice (on the telephone), little is known about whether the type of emotional demands and the relationships with strain outcomes differ according to mode of delivery.</excerpt>', '<title>A psychosocial and biomedical comparison between men in six contrasting service occupations</title> <excerpt>A study of psychosocial job factors and physiological states was conducted using 150 men, aged between 25 and 60, working in six widely different occupations—freight handlers, aircraft mechanics, air traffic controllers, physicians, waiters and symphony musicians. The aim of the study was to characterize any differences in physiological parameters in relation to differences in psychosocial job characteristics.</excerpt>', '<title>Daily Relationships Between Job Insecurity and Emotional Labor Amid COVID-19: Mediation of Ego Depletion and Moderation of Off-Job Control and Work-Related Smartphone Use</title> <excerpt>The economic recession in the service sector during the COVID-19 pandemic has jeopardized service employees’ job security. While the daily fluctuations of perceived job insecurity may have implications for service employees’ emotional labor, the day-to-day relationship between these two variables and their mediating and moderating mechanisms in the pandemic context remain unknown.</excerpt>']"
116,6,116_bombing_people endorsed bombing_endorsed bombing_missions korea,"['bombing', 'people endorsed bombing', 'endorsed bombing', 'missions korea', 'korea period march', 'men went overseas', 'missions korea period', 'measures aircrew second', 'march september 1951', 'military pilot decide']","['<title>Psychological measures in aircrew.</title>', '<title>What I don’t know can hurt you: Collateral combat damage seems more acceptable when bystander victims are unidentified</title> <excerpt>Five experiments (N = 2,204) examined responses to a realistic moral dilemma: a military pilot must decide whether to bomb a dangerous enemy target, also killing a bystander. Few people endorsed bombing when the bystander was an innocent civilian; however, when the bystander’s identity was unknown, over twice as many people endorsed the bombing.</excerpt>', '<title>A second study of factors affecting aircrew morale.</title>', '<title>Motivational variables in the assuming of combat obligation</title> <excerpt>""The completions made to The Rotter Incomplete Sentences Blank by two groups of aircrew members have been compared. A group of 283 men who went to an \'overseas\' combat assignment was found to differ from a group of 57 men who had the same opportunity but did not go overseas.</excerpt>', '<title>A comparison of three criteria of aircrew effectiveness in combat over Korea</title> <excerpt>This paper reports a study of three criteria of the performance of 94 B-29 aircrews which flew combat missions over Korea during the period March-September, 1951. The criteria were: (1) ratings by superiors of the performance of crews as units; (2) sociometric nominations from crew members; and (3) objective records of combat bombing accuracy.</excerpt>']"
117,6,117_compulsive_compulsive personality_obsessive compulsive_hyperactivity disorder,"['compulsive', 'compulsive personality', 'obsessive compulsive', 'hyperactivity disorder', 'deficit hyperactivity disorder', 'compulsive personality traits', 'personality disorder', 'deficit hyperactivity', 'attention deficit hyperactivity', 'adhd']","['<title>Attention-deficit/hyperactivity disorder and fatal accidents in aviation medicine</title> <excerpt>Background: Attention-deficit/hyperactivity disorder (ADHD) is a neurodevelopmental disorder with symptoms of inattention and/or hyperactivity-impulsivity that interfere with functioning and/or development. ADHD occurs in about 2.5% of adults.</excerpt>', '<title>Compulsive sexual behaviors - Difficult aeromedical disposition</title> <excerpt>Axis I psychiatric disorders generally are considered incompatible with both the issuance and subsequent maintenance of aeromedical clearance certificates. Little doubt exists as to the impact that conditions such as anxiety disorders, mood disorders, or substance-related disorders have on the conduct of safe flight.</excerpt>', ""<title>Case report of an obsessive-compulsive personality: A precursor to accident proneness</title> <excerpt>The social/physiological/psychological review of an aircraft accident involving input of incorrect controls and low-altitude ejection of a student naval aviator enlightened the investigators as to maybe a not-so-uncommon problem, accident proneness resulting from an obsessive-compulsive nonpsychotic personality. Review of the pilot's history reflected a perfectionist attitude since childhood with continuous associated near-serious accidents.</excerpt>"", ""<title>Antisocial personality disorder and medical certification</title> <excerpt>This case of Antisocial Personality Disorder (APD) highlights typical historical, physical, and test findings. For certification consideration, APD cases must be deferred to FAA's Aerospace Medical Certification Division.</excerpt>"", '<title>Compulsive personality traits affecting aeronautical adaptability in a naval aviator: A case report</title> <excerpt>This is a case report of a male naval aviator who demonstrated compulsive personality traits which adversely affected the performance of his duties as a pilot trainee, and later, as a naval flight officer. The Diagnostic and Statistical Manual of the American Psychiatric Association (DSM-III-R) uses the term obsessive-compulsive to describe two conditions.</excerpt>']"
118,6,118_refresher training_refresher training air_editorial_training air traffic,"['refresher training', 'refresher training air', 'editorial', 'training air traffic', 'training air', 'factors aviation especially', 'world emergencies refresher', 'examining human factors', 'refresher training exercises', 'special issue air']","['<title>Special Issue Editorial</title>', '<title>Psychological readiness of air traffic controllers for their job</title> <excerpt>This article highlights the importance of examining human factors in aviation, especially in air traffic control. It analyzes the factors affecting performance of air traffic controllers (ATC) and increase or decrease of security.</excerpt>', '<title>The human element in air traffic control: Aeromedical aspects, problems, and prescriptions</title> <excerpt>During periods of reduced visibility, air traffic controllers are the most critical factor in aircraft collision avoidance. Controllers also largely determine efficiency in the mass movement of aircraft on instrument plans.</excerpt>', ""<title>Special Issue On Air Traffic Control Human Factors :Special Issue Editor'S Preface</title>"", '<title>Refresher Training for Air Traffic Controllers: Is It Adequate to Meet the Challenges of Emergencies and Abnormal Situations?</title> <excerpt>An observational field study was carried out to examine the degree that refresher training in air traffic control can account for the demands of real-world emergencies. The refresher-training exercises of 21 teams of en route controllers were observed and a number of real incidents were analyzed at a major European Area Control Centre.</excerpt>']"
119,6,119_biofeedback_based behavioral_computer based behavioral_based behavioral health,"['biofeedback', 'based behavioral', 'computer based behavioral', 'based behavioral health', 'psychophysiological monitoring', 'perceptual motor training', 'monitoring technique', 'perceptual modification', 'outside environment psychophysiological', 'nature sensorimotor adaptation']","['<title>Psychophysiological reactivity under mir-simulation and real micro-G</title> <excerpt>A complex psychophysiological test battery (ECG, blood pressure, SCL, finger temperature e.t.c) was applied on two subjects in space. It could be shown that the subjects react under space conditions differently than on earth.</excerpt>', '<title>The nature of sensorimotor adaptation to altered G-levels: evidence from mass discrimination.</title> <excerpt>Mass discrimination is impaired under zero G compared to 1 G. This is partly due to loss of weight information (a reduction in z-axis pressure stimulation), and probably also to incomplete adaptation to the reduced G-level.</excerpt>', '<title>Psychophysiological monitoring under conditions of real and simulated microgravity.</title> <excerpt>Dynamics of indices characterizing the process of adaptation of operators to complicated conditions of vital activity was studied with psychophysiological monitoring. This technique is based on the complex analysis of subjective and objective estimations of the current psychoemotional state and physiological and biochemical indices.</excerpt>', '<title>Biofeedback monitoring-devices for astronauts in space environment</title> <excerpt>After a reconsideration of the state-of-the-art in biofeedback research the implementation of biofeedback systems is envisioned as a countermeasure of stress for the psychoprophylaxis of the astronaut. A one-session experiment performed on two groups of subjects to assess the interference from EMG-feedback on the performance in a simultaneous psychomotor trial with a view to expanding biofeedback application is described.</excerpt>', '<title>Autonomous, computer-based behavioral health countermeasure evaluation at HI-SEAS mars analog</title> <excerpt>INTRODUCTION: Living in an isolated, confined environment (ICE) can induce conflict, stress, and depression. Computer-based behavioral health countermeasures are appealing for training and treatment in ICEs because they provide confidentiality and do not require communication with the outside environment.</excerpt>']"
120,5,120_hypoxia training_hypobaric hypoxia training_hypobaric hypoxia_hypobaric chamber,"['hypoxia training', 'hypobaric hypoxia training', 'hypobaric hypoxia', 'hypobaric chamber', 'investigate effectiveness hypoxia', 'symptoms undergoing training', 'technique mask hypoxia', 'yr cycle hyperventilation', 'introduction lthough hypobaric', 'inside hypobaric chamber']","['<title>Hyperventilation in aircrew: A review</title> <excerpt>The causes and effects of hyperventilation, relevant to the flight environment, have been reviewed and one case history is presented. Methods of investigating in-flight hyperventilation are discussed..</excerpt>', '<title>Comparison of hypobaric hypoxia symptoms between a recalled exposure and a current exposure</title> <excerpt>Background Aircrew members are required to attend hypoxia awareness training regularly to strengthen their memory of their personal hypoxia symptoms by undergoing training inside a hypobaric chamber. The aim of this study was to examine the association between hypoxia symptoms experienced during two training sessions that were 4 years apart.</excerpt>', '<title>Recollection of hypoxia symptoms between training events</title> <excerpt>Introduction: The well-established technique of mask-off hypoxia training in a hypobaric training environment elicits symptoms that are correlated with in-flight symptoms reported by aircrew. Aircrew receive training on recognition of symptoms and response early in their flying career and accomplish refresher training on a 5-yr cycle.</excerpt>', '<title>Hypoxia training: Symptom replication in experienced military aircrew</title> <excerpt>Introduction: Military aircrew are trained to recognize the signs and symptoms of hypoxia in a safe environment using a variety of methods to simulate altitude. In order to investigate the effectiveness of hypoxia training, this study compared the recall of hypoxia symptoms in military aircrew between two consecutive hypobaric chamber hypoxia training sessions conducted, on average, 4.5 yr apart.</excerpt>', '<title>Hysteria as a Trigger for Epidemic Decompression Sickness Following Hypobaric Hypoxia Training</title> <excerpt>INTRODUCTION: A lthough hypobaric hypoxia training (HHT) is an essential component of aviation physiology training, it poses a risk of decompression sickness (DCS). DCS can sometimes be observed as a cluster of cases, which is referred to as epidemic DCS.</excerpt>']"
