Topic,Count,Name,Representation,Representative_Docs
172,4,172_method optimize process_holland method_use holland_use holland method,"['method optimize process', 'holland method', 'use holland', 'use holland method', 'holland method optimize', 'study aviation stage', 'optimize process selecting', 'criteria influence choice', 'picking students study', 'contains use holland']","[""<title>The airline pilot's job</title> <excerpt>The selection techniques of 5 major airline companies were studied. From the personnel records of 432 pilots, it was found that the difference between the eliminated pilots and the successful pilots on no one of the 8 selection variables was significant even at the 5% level of confidence.</excerpt>"", '<title>The aircraft pilot: 5 years of research; a summary of outcomes</title> <excerpt>The history and objectives of the Committee on Selection and Training of Aircraft Pilots of the National Research Council are described. The results of the research studies are analyzed under several basic programs: pilot selection and classification, pilot training, evaluation of pilot performance, emotional disturbances with learning to fly, studies of airsickness, and aviation accidents.</excerpt>', ""<title>Criteria that influence the choice of vocation - The use of Holland's method to optimize the process of selecting students for aviation studies</title> <excerpt>The work contains the use of Holland's method to optimize the process of picking students to study aviation. In the first stage of research, scientific literature was analyzed.</excerpt>"", ""<title>Criteria that influence the choice of vocation–the use of holland's method to optimize the process of selecting students for aviation studies</title> <excerpt>The work contains the use of Holland's method to optimize the process of picking students to study aviation. In the first stage of research, scientific literature was analyzed.</excerpt>""]"
173,4,173_aviation maintenance_aviation maintenance turnover_maintenance turnover_maintenance error decision,"['aviation maintenance', 'aviation maintenance turnover', 'maintenance turnover', 'maintenance error decision', 'maintenance procedure incident', 'maintenance problems', 'improvements examined nasa', 'maintenance organizations', 'maintenance operations perceive', 'maintenance organizations monitor']","['<title>Reducing accidents and incidents through control of process</title> <excerpt>Research has demonstrated that workers in aviation maintenance operations often perceive that safety and operational goals are in conflict. Investigators at Purdue University have worked with numerous aviation companies over the past 11 years to improve safety and control maintenance human errors.</excerpt>', '<title>Procedural error in maintenance: A review of research and methods</title> <excerpt>Aviation maintenance procedures have long been of interest to researchers because of their central importance to aviation maintenance and because of problems that seem to resist solution. In this article, we present a review of work that focuses on maintenance procedure incident reports conducted over several years at NASA Ames Research Center.</excerpt>', '<title>Best practices in shift turnovers: Implications for reducing aviation maintenance turnover errors as revealed in ASRS reports</title> <excerpt>Effective shift turnover is critical to safety in many work environments, including medicine, the oil industry, and aviation maintenance. To gain insight into aviation maintenance turnover procedures and possible improvements to them, we examined NASA Aviation Safety Reporting System (ASRS) maintenance incident reports involving shift turnover communication problems.</excerpt>', ""<title>Identifying the Important Contributory Factors from Maintenance Error Decision Aid (MEDA) Data</title> <excerpt>Aviation maintenance organizations that monitor frequencies of contributory factor taxonomy codes historically struggle to identify which contributory factors are most potent. This research used Boeing's Maintenance Error Decision Aid (MEDA) to categorize 138 aviation maintenance accident, incident, and occurrence report narratives.</excerpt>""]"
174,4,174_locus control_locus control loc_safety locus_safety locus control,"['locus control', 'locus control loc', 'safety locus', 'safety locus control', 'pilots locus', 'locus control scale', 'locus control regard', 'locus control pilots', 'locus control internal', 'locus control accident']","['<title>Safety Locus of Control and Accident Involvement Among Army Aviators</title> <excerpt>In this study we assessed the relationship between locus of control (LOC) and accident involvement among U.S. Army aviators.</excerpt>', '<title>Assessing Locus of Control in Pilots: Psychometric Evaluation of a Self-Report Measure</title> <excerpt>The present study systematically assessed the factor structure, internal consistency, and construct validity of the Aviation Safety Locus of Control scale (ASLOC) on 476 European pilots (4.6% female). Independent confirmatory factor analyses showed a strong correlation between the latent factors of Internal and External LOC, justifying proceeding with a one-factor solution (assessing internal LOC after reversescoring items).</excerpt>', ""<title>The effects of risk perception and flight experience on airline pilots' locus of control with regard to safety operation behaviors</title> <excerpt>The primary objective of this paper was to integrate two research traditions, social cognition approach and individual state approach, and to understand the relationships between locus of control (LOC), risk perception, flight time, and safety operation behavior (SOB) among Chinese airline pilots. The study sample consisted of 193 commercial airline pilots from China Southern Airlines Ltd.</excerpt>"", ""<title>Locus of control, self-serving biases, and attitudes towards safety in general aviation pilots</title> <excerpt>Of the three related survey studies that were conducted, two are summarized and one, which characterizes all three, is reported in detail. The studies attempted to determine how aviators compared with the general population on the personality dimension - locus of control (internal vs external) and how this was related to aviators' attenance at FAA Safety Clinics.</excerpt>""]"
175,4,175_offshore helicopter_automatic navigation systems_copilot_helicopter pilots,"['offshore helicopter', 'automatic navigation systems', 'copilot', 'helicopter pilots', 'pilots complete', 'parameters multitask activity', 'overuse cognitive resources', 'offshore helicopter scenarios', 'offshore helicopter pilots', 'pilots emergency']","['<title>The Role of the Helicopter Pilot in Terms of Relevant Requirements for Helicopter Takeoff</title> <excerpt>Currently, the German Aerospace Center performs research on assistance systems for helicopters that help pilots to perform their missions even in bad weather conditions. One part of the assistance system is the navigation system with automatic flight path planning.</excerpt>', '<title>Investigating Offshore Helicopter Pilots’ Cognitive Load and Physiological Responses during Simulated In-Flight Emergencies</title> <excerpt>Objectives: This study was designed to explore pilots’ emergency response performance by collecting real-time physiological and cognitive workload data during pre-defined offshore helicopter scenarios in a flight simulator. Background: Qualification processes require helicopter pilots to complete scheduled simulation training to ensure competency in areas that would otherwise be too dangerous to practice while flying the actual helicopter.</excerpt>', '<title>Helicopter copilot workload during nap-of-the-earth flight</title> <excerpt>Two automatic navigation systems, a Doppler radar system and a projected map system, and a hand-held map were examined for their effects on copilot/navigator workload and performance. The automatic navigation systems reduced the number of navigation errors and the size of deviations from intended track.</excerpt>', '<title>Cognitive workload and psychophysiological parameters during multitask activity in helicopter pilots</title> <excerpt>Background: Helicopter pilots are involved in a complex multitask activity, implying overuse of cognitive resources, which may result in piloting task impairment or in decision-making failure. Studies usually investigate this phenomenon in well-controlled, poorly ecological situations by focusing on the correlation between physiological values and either cognitive workload or emotional state.</excerpt>']"
176,4,176_parachutists_experienced parachutists_novice experienced parachutists_novice skydivers,"['parachutists', 'experienced parachutists', 'novice experienced parachutists', 'novice skydivers', 'parachutists elevated heart', 'parachute jumps telemetered', 'parachutists elevated', 'parachuting novice', 'novice tandem skydivers', 'parachutists telemetric control']","['<title>The psycho-physiological response to parachuting among novice and experienced parachutists</title> <excerpt>Elevated heart rate and increased anxiety are two indicators of stress. This study investigated the heart rate and anxiety response to parachuting among seven novice and six experienced parachutists.</excerpt>', ""<title>How time flies: A study of novice skydivers</title> <excerpt>Although time distortion is commonly reported during a traumatic experience, there is little research addressing the phenomenon. This study investigated the role of affect in time perception in a very stressful experience by indexing novice tandem skydivers' (N = 76) levels of fear and excitement before the skydive and soon after landing.</excerpt>"", '<title>Heart rate variability and stress hormones in novice and experienced parachutists anticipating a jump</title> <excerpt>Introduction: Chronic work stress and overtraining are known to influence heart rate (HR) and heart rate variability (HRV) at rest and decreased nocturnal HRV is associated with cardiovascular health and disease. The purpose of this study was to examine whether anticipation of an acute highly stressful event influences HR and HRV during the night and morning.</excerpt>', '<title>Telemetric control of heart adaptation during automatic and free fall parachute jumps</title> <excerpt>Telemetered heart rate recordings were obtained from 17 parachutists (6 during automatic jumps, 11 during free fall jumps). Catecholamine (adrenaline and noradrenaline) concentrations were measured in urine and plasma of 6 of these subjects.</excerpt>']"
177,4,177_burnout_burnout workplace deviance_burnout workplace_related burnout,"['burnout', 'burnout workplace deviance', 'burnout workplace', 'related burnout', 'linkage calling burnout', 'issue occupational', 'insomnia work related', 'important issue occupational', 'important component occupational', 'impact burnout health']","['<title>Burnout and workplace deviance among flight attendants in Taiwan</title> <excerpt>The relationship between burnout and workplace deviance, identified as a component of job performance, was examined. Burnout was assessed with the Maslach Burnout Inventory which has three dimensions, Emotional Exhaustion, Depersonalization, and Reduced Personal Accomplishment.</excerpt>', '<title>Linkage of calling and burnout among Chinese airline pilots: the role of psychological capital and organizational identification</title> <excerpt>Objectives. Burnout of airline pilots has an extremely adverse impact on their physical and mental state, their work efficiency and safe operation of airlines, and is thus an important issue in occupational safety and health.</excerpt>', ""<title>Insomnia, work-related burnout, and eating habits affecting the work ability of flight attendants</title> <excerpt>BACKGROUND: Work ability is an important component of occupational health assessments and reflects how a persons' physical and mental health affect their ability to perform their job. However, little is known about factors relating to the work ability status of flight attendants.</excerpt>"", '<title>Factors related to burnout and its effects on mental and physical symptoms and daytime dysfunction among female flight attendants</title> <excerpt>In this study, risk factors were identified to assess the impact of burnout on the health and daytime function of 412 female flight attendants from an international airline from 2017 to 2018 with convenience sampling. Data were obtained from self-administered questionnaires.</excerpt>']"
178,4,178_team training_practice feedback_purpose providing practice_role play provides,"['team training', 'practice feedback', 'purpose providing practice', 'role play provides', 'role trainee knowledge', 'recently indicated training', 'provides enhancing team', 'provides targeted practice', 'quality performance assessment', 'providing practice feedback']","['<title>Enhancing team training and performance with automated performance assessment tools</title> <excerpt>Assessing team performance is a difficult task for instructors because of factors such as high workload. Automated performance measurement systems may provide assistance to instructors and improve the quality of performance assessment.</excerpt>', '<title>Enhancing teamwork in complex environments through team training</title> <excerpt>Although the importance of team training has become widely recognized, research is needed to more clearly understand what instructional strategies actually lead to enhanced teamwork and performance. This research incorporates a theoretical framework, based on the work of J.</excerpt>', '<title>Enhancing Transfer of Training: Using Role-Play to Foster Teamwork in the Cockpit</title> <excerpt>Role-plays serve a unique purpose in providing practice and feedback for aircrew team development training in the classroom. When compared with other training strategies, role-play provides targeted practice and feedback of specific behaviors at low cost, with the trade-off being the amount of fidelity it provides.</excerpt>', '<title>The role of trainee knowledge structures in aviation team environments</title> <excerpt>The importance of having well-developed knowledge structures to enhance complex team performance has been recently indicated in the training effectiveness literature. This work tested that proposition within an aviation team training setting.</excerpt>']"
179,4,179_data sources_psychophysiological assessment_autonomic space_proposes autonomic,"['data sources', 'psychophysiological assessment', 'autonomic space', 'proposes autonomic', 'performed nuclear power', 'power plants npps', 'perform tasks multiattribute', 'participants asked perform', 'operator workload simulated', 'presents review available']","['<title>The use of empirical data sources in HRA</title> <excerpt>This paper presents a review of available information related to human performance to support Human Reliability Analysis (HRA) performed for nuclear power plants (NPPs). A number of data sources are identified as potentially useful.</excerpt>', '<title>A psychophysiological assessment of operator workload during simulated flight missions</title> <excerpt>Previous research has indicated that components of the event-related potential (ERP) may be used to quantify the resource requirements of complex cognitive tasks. The present study was designed to explore the degree to which these results could be generalized to complex, real-world tasks.</excerpt>', '<title>Going Beyond Heart Rate: Autonomic Space and Cardiovascular Assessment of Mental Workload</title> <excerpt>Psychophysiological assessment of pilot mental workload using heart rate should be augmented with an autonomic space model of cardiovascular function. This model proposes that autonomic nervous system influences on the heart may change with psychological processing in ways that are not evident in heart rate.</excerpt>', '<title>A closed-loop system for examining psychophysiological measures for adaptive task allocation</title> <excerpt>A closed-loop system was evaluated for its efficacy in using psychophysiological indexes to moderate workload. Participants were asked to perform either 1 or 3 tasks from the Multiattribute Task Battery and complete the NASA Task Load Index after each trial.</excerpt>']"
180,4,180_hypoxia symptoms_hypoxia training_hypoxia_military aircrew introduction,"['hypoxia symptoms', 'hypoxia training', 'hypoxia', 'military aircrew introduction', 'reported aircrew aircrew', 'military aircrew trained', 'recall hypoxia symptoms', 'recall hypoxia', 'personal hypoxia symptoms', 'personal hypoxia']","['<title>Hyperventilation in aircrew: A review</title> <excerpt>The causes and effects of hyperventilation, relevant to the flight environment, have been reviewed and one case history is presented. Methods of investigating in-flight hyperventilation are discussed..</excerpt>', '<title>Recollection of hypoxia symptoms between training events</title> <excerpt>Introduction: The well-established technique of mask-off hypoxia training in a hypobaric training environment elicits symptoms that are correlated with in-flight symptoms reported by aircrew. Aircrew receive training on recognition of symptoms and response early in their flying career and accomplish refresher training on a 5-yr cycle.</excerpt>', '<title>Hypoxia training: Symptom replication in experienced military aircrew</title> <excerpt>Introduction: Military aircrew are trained to recognize the signs and symptoms of hypoxia in a safe environment using a variety of methods to simulate altitude. In order to investigate the effectiveness of hypoxia training, this study compared the recall of hypoxia symptoms in military aircrew between two consecutive hypobaric chamber hypoxia training sessions conducted, on average, 4.5 yr apart.</excerpt>', '<title>Comparison of hypobaric hypoxia symptoms between a recalled exposure and a current exposure</title> <excerpt>Background Aircrew members are required to attend hypoxia awareness training regularly to strengthen their memory of their personal hypoxia symptoms by undergoing training inside a hypobaric chamber. The aim of this study was to examine the association between hypoxia symptoms experienced during two training sessions that were 4 years apart.</excerpt>']"
181,4,181_hypertension_pressure reactivity_chronic kidney_chronic kidney disease,"['hypertension', 'pressure reactivity', 'chronic kidney', 'chronic kidney disease', 'blood pressure reactivity', 'disability cardiovascular disease', 'kidney disease', 'reactivity work', 'traffic controller health', 'health change study']","['<title>Job dimensions associated with severe disability due to cardiovascular disease</title> <excerpt>This study explored associations among job activities and disability due to cardiovascular disease by merging national disability data with independently-obtained job activity data. Disability data were taken from a 1978 U.S.</excerpt>', '<title>Long-term predictive models of risk factors for early chronic kidney disease: A longitudinal study</title> <excerpt>Background: The high incidence and prevalence of chronic kidney disease (CKD) in Taiwan have produced tremendous burdens on health care resources. The work environment of air force special operations personnel engenders high psychological stress, and the resulting increased blood pressure can lead to glomerular hypertension and accelerated glomerular injury in the long term.</excerpt>', '<title>Cardiovascular changes at work: Relation with some individual risk factors</title> <excerpt>Heart rate (HR) acceleration during work which is accepted as a main cardiovascular response to stress could be influenced not only by the work itself but also by some behavioural variables. The purpose of this study was to investigate the effect of several individual characteristics (age, body mass index, arterial blood pressure, Vo2max, leisure time physical activity, Type A behavior and neuroticism) on HR reactivity during work and rest.</excerpt>', '<title>Cardiovascular reactivity to work stress predicts subsequent onset of hypertension: The air traffic controller health change study</title> <excerpt>Objective: The hypothesis that increased blood pressure reactivity to stress is an early risk marker of hypertension was tested in a 1994 follow-up of the 1974 to 1978 Air Traffic Controller Health Change Study sample. Methods: Assessments in 1974 to 1978 included physical examinations and recordings (every 20 minutes for 5 hours) of both workload (planes within controller airspace) and blood pressure reactivity.</excerpt>']"
182,4,182_oxygen equipment_rapid decompression_decompression_reduced oxygen breathing,"['oxygen equipment', 'rapid decompression', 'decompression', 'reduced oxygen breathing', 'ft altitude chamber', 'oxygen breathing device', 'breathing device', 'behavior naive subjects', 'reduced oxygen', 'oxygen breathing']","['<title>An independent, objective calibration check for the Reduced Oxygen Breathing Device</title> <excerpt>Introduction: Normobaric hypoxia, which does not entail an altitude chamber, but reduces the fraction of inspired oxygen (O <inf>2</inf> ) by diluting air with nitrogen, is finding increased use. The Reduced Oxygen Breathing Device (ROBD-2) is one of several commercial devices for generating such normobaric hypoxia.</excerpt>', '<title>Behavior of naive subjects during rapid decompression from 8,000 to 30,000 feet</title> <excerpt>Eighty naive subjects were exposed to simulated emergency rapid decompressions from 8,000 to 30,000 ft in an altitude chamber to learn what behavior can be expected of air passengers and how optimal protection may be obtained with manually obtained continuous flow oxygen equipment. Variations in the behavioral responses of passengers will significantly alter the theoretical protection of any oxygen equipment.</excerpt>', '<title>Rapid decompression to 50,000 feet: Effect on heart rate response</title> <excerpt>Interest in Molecular Sieve Oxygen Generation Systems (MSOGS) for use in military aircraft has demonstrated a need to study physiological effects of MSOGS product gas in the worst case scenario, a rapid decompression (RD). In this paper we report the heart rate (HR) response to positive pressure breathing (PPB) during and after RD from 6,096 to 15,239 m (20,000 to 50,000 ft) in a hypobaric chamber while breathing gas mixtures that simulate the product gas from MSOGS.</excerpt>', '<title>Behavior of naive subjects during decompression: an evaluation of automatically presented passenger oxygen equipment</title> <excerpt>In a study designed to provide data on the behavior of airline passengers confronted with a rapid decompression, 20 male and 20 female subjects without previous high altitude experience were given a standard airline oxygen equipment briefing. Following the briefing, the subjects were slowly decompressed to 5,000 ft in an altitude chamber.</excerpt>']"
183,4,183_bystander_people endorsed bombing_endorsed bombing_factors affecting aircrew,"['bystander', 'people endorsed bombing', 'endorsed bombing', 'factors affecting aircrew', 'moral dilemma military', 'killing bystander', 'innocent civilian bystander', 'investigation morale', 'investigation morale motivational', 'killing bystander people']","['<title>An investigation on morale.</title>', '<title>Motivational variables in the assuming of combat obligation</title> <excerpt>""The completions made to The Rotter Incomplete Sentences Blank by two groups of aircrew members have been compared. A group of 283 men who went to an \'overseas\' combat assignment was found to differ from a group of 57 men who had the same opportunity but did not go overseas.</excerpt>', '<title>What I don’t know can hurt you: Collateral combat damage seems more acceptable when bystander victims are unidentified</title> <excerpt>Five experiments (N = 2,204) examined responses to a realistic moral dilemma: a military pilot must decide whether to bomb a dangerous enemy target, also killing a bystander. Few people endorsed bombing when the bystander was an innocent civilian; however, when the bystander’s identity was unknown, over twice as many people endorsed the bombing.</excerpt>', '<title>A second study of factors affecting aircrew morale.</title>']"
184,4,184_human factors training_factors training_factors report_new human factors,"['human factors training', 'factors training', 'factors report', 'new human factors', 'human factors report', 'human factors', 'managers international aviation', 'lessons icao human', 'management paper presents', 'make aircraft safer']","[""<title>Human factors in multi-crew flight operations</title> <excerpt>This paper discusses selected aviation human factors challenges in the air transport environment. Because of the authors' background, much of this paper will be based upon the growth of human factors and airline training in transport aviation in the United States.</excerpt>"", '<title>Exploring the intellectual insights in aviation safety research: A systematic literature and bibliometric review</title> <excerpt>Research in aviation safety has led to significant advancements in the aviation industry. These studies have included human factors, cutting-edge technologies, risk assessment models, and computational and experimental methods to make aircraft safer, humans more reliable, and stakeholder decision-making better.</excerpt>', ""<title>The advancement of a new human factors report - 'The Unique Report' - facilitating flight crew auditing of performance/operations as part of an airline's safety management system</title> <excerpt>This paper presents the findings of research relating to the specification of a new human factors report, conducted as part of the work requirements for the Human Integration into the Lifecycle of Aviation Systems project, sponsored by the European Commission. Specifically, it describes the proposed concept for a unique report, which will form the basis for all operational and safety reports completed by flight crew.</excerpt>"", '<title>Crosscultural Perspectives in Human Factors Training: Lessons From the ICAO Human Factors Program</title> <excerpt>Since 1991, the International Civil Aviation Organization (ICAO) has conducted four human factors training seminars and supported numerous events on the same topic in virtually every region of the world. This has provided significant information on perceptions, needs, and obstacles regarding human factors training as expressed by operational personnel, regulators, and managers across the international aviation community.</excerpt>']"
185,4,185_debriefing_planning briefing_planning briefing task_understanding crew performance,"['debriefing', 'planning briefing', 'planning briefing task', 'understanding crew performance', 'flight planning briefing', 'process sharing hiding', 'briefing task', 'framework understanding crew', 'understanding crew', 'briefing']","['<title>A Framework for Understanding Crew Performance Assessment Issues</title> <excerpt>The focus of this special issue is on training pilot instructors to assess crew performance. In this opening article we attempt to set the stage for the other articles in this issue by introducing a framework for understanding crew-performance assessment.</excerpt>', '<title>Understanding and Improving Flight Crew Performance of the Preflight, Flight Planning, and Briefing Task</title> <excerpt>The preflight, flight planning, and briefing task is critical both from an operational and a safety and human factors perspective. This article reports on research related to the advancement of a qualitative model of this task (ie, normal practice and its challenges), along with the requirements for best practice in briefing.</excerpt>', '<title>Facilitating LOFT debriefings: Instructor techniques and crew participation</title> <excerpt>This study analyzes techniques instructor pilots (IPs) use to facilitate crew analysis and evaluation of line-oriented flight training performance. We analyzed IP facilitation and crew participation for 36 debriefing sessions conducted at 5 U.S.</excerpt>', '<title>Organizational Learning Through Debriefing: The Process of Sharing and Hiding Knowledge</title> <excerpt>Our objective with this article is to reach a better understanding of debriefing as a learning tool by exploring the process of sharing and hiding knowledge and mistakes, respectively. There is disparity between the ideal of sharing every mistake truthfully on the one hand, thus allowing mutual learning, and the human tendency to hide knowledge on the other hand, thus preventing mutual learning.</excerpt>']"
186,4,186_flight delay_air rage_disruptive passenger behaviour_passenger behaviour,"['flight delay', 'air rage', 'disruptive passenger behaviour', 'passenger behaviour', 'disruptive passenger', 'jet aboard paranoid', 'incidents spiked covid', 'incidents spiked', 'jumbo jet', 'mass incidents flight']","['<title>Assaults in the air: Concerning attacks against flight attendants</title> <excerpt>Violence directed at airline personnel by passengers while an aircraft is in flight presents an interesting and uncommon form of deviant behavior that can inform the study of deviance in general. Such behavior has been identified by various observers as a growing social problem.</excerpt>', '<title>Air rage: Implications for forensic psychiatry</title> <excerpt>Abusive airline passengers are a growing hazard that has not received the same attention as other forms of ""rage"" behavior. In this article, a number of interesting and significant cases of air rage are described, including one that almost resulted in the loss of a British Airways 747-400 jumbo jet with all aboard, when a paranoid schizophrenic passenger gained entry to the cockpit.</excerpt>', '<title>Evolution of group passenger behaviors and airline countermeasures on mass incident during flight delay</title> <excerpt>According to the analogy psychology, demand and behavior of passengers during flight delay, passengers were divided into four different types, ie, cooperative, claiming, following and impetuous, respectively. In light of the crisis management theory, the evolution and different stages (latent-outbreak-subside) of mass incidents during flight delay were proposed.</excerpt>', '<title>Air rage from the sharp end: cabin crew perspectives on disruptive passenger behaviour in Europe and its impact on occupational safety and well-being</title> <excerpt>Disruptive passenger behaviour (DPB) incidents spiked during the COVID-19 pandemic period, compromising the safety of commercial flights on a daily basis. This qualitative semi-structured interview study examined the perceived triggering factors and motivations for DPB and the subsequent impact of DPB upon cabin crew well-being and safety.</excerpt>']"
187,4,187_psychosocial work_psychosocial work conditions_psychosocial work environment_symptoms psychosocial work,"['psychosocial work', 'psychosocial work conditions', 'psychosocial work environment', 'symptoms psychosocial work', 'symptoms psychosocial', 'associations psychosocial work', 'musculoskeletal symptoms psychosocial', 'psychosocial job strain', 'psychosocial job', 'swedish commercial pilots']","['<title>Developing a stigma scale for the workplace: focus on an airline cabin crew</title> <excerpt>The purpose of this study is to develop metrics for stigma-producing factors by conducting a survey among stigma inflictors, that is, people who participate in the stigmatization of others. This study attempted to develop a stigma measurement scale for service industry workers.</excerpt>', '<title>Psychosocial work environment and medical symptoms among swedish commercial airline cabin crew</title> <excerpt>Background Associations between stress measured by the demands-control model, iso-strain model, and stress-related symptoms among cabin crew were studied. Methods A questionnaire about psychosocial work environment and symptoms was answered by 918 (82%) flight attendants, stewards, and pursers at one airline company in 2005.</excerpt>', '<title>Psychosocial Job Strain and Musculoskeletal Pain in Cabin Crew–Does Gender Matter?</title> <excerpt>Objective: To investigate possible gender differences in psychosocial job strain (PSYJS) and single and multi-site musculoskeletal pain (MSP) in cabin crew. Background: In recent years the proportion of male cabin crew has increased, still few studies have investigated gender differences in PSYJS and MSP in this occupational group.</excerpt>', '<title>Musculoskeletal symptoms and psychosocial work environment, among Swedish commercial pilots</title> <excerpt>Purpose: The associations between psychosocial work conditions and health in pilots are understudied, and therefore, the associations between the psychosocial work conditions and musculoskeletal problems among Swedish commercial pilots were investigated.Methods: In 2010, a self-administered questionnaire study was performed among pilots in one Swedish commercial airline: 354 pilots participated (61\xa0%). Musculoskeletal symptoms and the psychosocial work conditions measured by the demand control social support model were investigated.</excerpt>']"
188,4,188_important issue medical_issue medical industry_currently important issue_functional gastrointestinal disorders,"['important issue medical', 'issue medical industry', 'currently important issue', 'functional gastrointestinal disorders', 'related quality life', 'important issue', 'health related', 'life currently important', 'life hrqol currently', 'life related factors']","['<title>An exploration of quality of life and related factors among female flight attendants</title> <excerpt>Background: Quality of life is currently an important issue in the medical industry. Many studies have found that shift work affects health and life quality.</excerpt>', '<title>Prevalence and associated factors for temporomandibular disorders in Chinese civilian pilots</title> <excerpt>Purpose: Piloting is a special profession with prolonged stress, which could induce the occurrence of TMD. This sample is useful to reduce the effect of confounders in the analyses.</excerpt>', '<title>Health-related quality of life in pilots of a Chinese commercial airline</title> <excerpt>Health-related quality of life (HRQOL) is currently an important issue in the medical industry. However, data on HRQOL in commercial airline pilots are lacking.</excerpt>', '<title>Prevalence and trigger factors of functional gastrointestinal disorders among male civil pilots in China</title> <excerpt>Functional gastrointestinal disorders (FGIDs) are common among the aircrew due to their arduous working environment. This study investigated the prevalence of FGIDs in Chinese male pilots and assessed the effects of trigger factors on the FGIDs.</excerpt>']"
189,4,189_using eye tracking_eye tracking_monitoring outs eye_monitoring novel measure,"['using eye tracking', 'eye tracking', 'monitoring outs eye', 'monitoring novel measure', 'tracking aircraft performance', 'mode monitoring', 'measuring eye', 'measure monitoring novel', 'measure combines gaze', 'mode awareness measuring']","['<title>The Invisible Copilot?: Assessing Task Engagement and Team Dynamics in a Virtual Flight Environment Using Eye-Tracking Metrics</title> <excerpt>Gaze behavior represents a vital predictor of flight performance in pilots operating an aircraft. However, its role in collaborative settings with a copilot has been largely disregarded.</excerpt>', '<title>Mode monitoring and call-outs: An eye-tracking study of two-crew automated flight deck operations</title> <excerpt>Mode awareness has been suggested as a critical factor in safe operations of automated aircraft. This study investigated mode awareness by measuring eye point of gaze of both pilots during simulated commercial flights, while recording call-outs and tracking aircraft performance.</excerpt>', ""<title>Triggering Cockpit Alerts Using an Eye-Tracking-Based Measure of Monitoring Performance</title> <excerpt>This study explored the potential for enhancing pilot performance via an alerting system that adapts according to an eye-trackingbased measure of monitoring. The novel measure combines gaze analysis with system state assessment to estimate the pilot's understanding of the current system state.</excerpt>"", '<title>Assessing Expertise Using Eye Tracking in a Virtual Reality Flight Simulation</title> <excerpt>Objective: The aim of this work was to examine the fidelity and validity of an aviation simulation using eye tracking. Background: Commercial head-mounted virtual reality (VR) systems offer a convenient and cost-effective alternative to existing aviation simulation (eg, for refresher exercises).</excerpt>']"
190,4,190_color_color coding_color discrimination_readability text,"['color', 'color coding', 'color discrimination', 'readability text', 'keeping track task', 'spatial frequency', 'visual layering', 'discriminability', 'periodic texture', 'text contrast']","['<title>Color versus numeric coding in a keeping-track task: Performance under varying load conditions</title> <excerpt>Investigated the effectiveness of a color vs a numeric code in a modified keeping-track task-air traffic control. Altitude state was the coded variable.</excerpt>', '<title>Color discrimination as a function of saturation, field size, and adaptation level</title> <excerpt>The purpose of our research was to investigate color discrimination under conditions of ambient illumination that may reduce CRT display saturation and contrast. Our research measured both the variability of color matching and the offsets from a match necessary for a 100% discrimination difference.</excerpt>', '<title>Color coding of control room displays: The psychocartography of visual layering effects</title> <excerpt>Objective: To evaluate which of three color coding methods (monochrome, maximally discriminable, and visual layering) used to code four types of control room display format (bars, tables, trend, mimic) was superior in two classes of task (search, compare). Background: It has recently been shown that color coding of visual layers, as used in cartography, may be used to color code any type of information display, but this has yet to be fully evaluated.</excerpt>', '<title>Discriminability measures for predicting readability of text on textured backgrounds</title> <excerpt>Several discriminability measures were examined for their ability to predict reading search times for three levels of text contrast and a range of backgrounds (plain, a periodic texture, and four spatial-frequency-filtered textures created from the periodic texture). Search times indicate that these background variations only affect readability when the text contrast is low, and that spatial frequency content of the background affects readability.</excerpt>']"
191,3,191_warning systems_crew decision_lack adequate systems_involved reprogramming automated,"['warning systems', 'crew decision', 'lack adequate systems', 'involved reprogramming automated', 'interconnectedness aircraft', 'incidents solution managing', 'implications conventional warnings', 'human error particular', 'human centered flight', 'interconnectedness aircraft subsystems']","['<title>The development of specifications for an automated monitoring system interface associated with aircraft condition</title> <excerpt>Because of the complexity and interconnectedness of aircraft subsystems, considerable interpretation is required to determine the implications of conventional system warnings and to decide on the appropriate course of action to ameliorate a fault condition. This article focuses on the case of mechanical fault conditions in rotorcraft.</excerpt>', '<title>Conceptual design guidelines to rediscover systems engineering for automated flight decks</title> <excerpt>An analysis of more than 50 accidents involving automated commercial transport aircraft showed that most of them attributed to pilot error involved reprogramming of automated systems. An examination of current aircraft automation and automation-related training and operations strongly suggests that a major factor in this situation is the lack of adequate systems engineering in the automation development process.</excerpt>', '<title>Civil aircraft warning systems: Future directions in information management and presentation</title> <excerpt>Aviation statistics often cite human error and, in particular, crew decision making as a primary cause in explanations of aircraft accidents and incidents. Part of the solution to managing error may lie in the development of human-centered flight deck warning systems, which not only are error tolerant but also actively aid crew decision making.</excerpt>']"
